headline	lead_paragraph	web_url
Correction		http://www.nytimes.com/2010/02/05/obituaries/05corrections-07.html
Correction		http://www.nytimes.com/2010/02/05/obituaries/05corrections-06.html
Corrections		http://www.nytimes.com/2010/02/04/obituaries/04corrections-08.html
Corrections		http://www.nytimes.com/2010/02/03/obituaries/03corrections-06.html
Shirley Bell Cole, 89; Played Orphan Annie	At a time when so many people could not spare a dime for a movie ticket, hundreds of thousands of youngsters hovered around big, boxy Depression-era radios in their living rooms, entranced by scripted voices and sound effects that conjured images of adventurous heroes in faraway places. There were the likes of Tarzan, Jack Armstrong and Dick Tracy, and there was the spunky, curly-haired Little Orphan Annie, who in her high-pitched voice exclaimed, ''Leapin' lizards!'' at scintillating twists in the serial plot.	http://query.nytimes.com/gst/fullpage.html?res=9D02E2DA133DF930A35751C0A9669D8B63
Corrections	An obituary on Saturday about the lawyer Robert D. Joffe misspelled one of the names of the firm where he was a partner. It is Cravath, Swaine & Moore — not Cravath, Swain & Moore.	http://www.nytimes.com/2010/02/02/obituaries/02corrections-10.html
Corrections	An obituary on Jan. 24 about Bob Noorda, a graphic designer who helped modernize the signs in the New York City subway system, misidentified the agency that commissioned his work in 1966. It was the New York City Transit Authority, not the Metropolitan Transportation Authority. And because of an editing error, the M.T.A.’s name was rendered incorrectly as the Metropolitan Transit Authority.	http://www.nytimes.com/2010/02/02/obituaries/02corrections-09.html
Corrections	Because of an editing error, an obituary on Friday about Howard Zinn, the author of “A People’s History of the United States,” misidentified the department of Boston University where he taught for many years. It was the political science department, not the history department.	http://www.nytimes.com/2010/02/02/obituaries/02corrections-08.html
Corrections	An obituary last Tuesday about the jazz drummer Ed Thigpen erroneously attributed a distinction to him. While he was a drummer with the Oscar Peterson Trio, he was not the first. At least one other drummer, Gene Gammage, preceded him.	http://www.nytimes.com/2010/02/02/obituaries/02corrections-07.html
Corrections	Because of an editing error, an obituary on Saturday about Bobby Bragan, the veteran baseball player, manager and executive, misstated the date of his death. It was Thursday, Jan. 21 &#151; not Thursday, Jan. 28.	http://www.nytimes.com/2010/02/02/obituaries/02corrections-06.html
Alastair B. Martin, 94; Shaped Open Tennis	Alastair B. Martin, who won several national championships playing the venerable game of court tennis, then helped forge the modern era of the Grand Slam-style game, died Jan. 12 at his home in Katonah, N.Y. He was 94. His death was announced by his family.	http://query.nytimes.com/gst/fullpage.html?res=980DE7DA1238F932A35751C0A9669D8B63
Jerilyn Ross, 63, Advocate for the Anxious, Dies	Jerilyn Ross, a therapist who helped hundreds of people overcome their worst anxieties and who became one of the country's most visible and effective advocates for those with mental health problems, died on Jan. 7 in Washington. She was 63 and lived in Potomac, Md. The cause was cancer, said her husband, Ronald Cohen.	http://query.nytimes.com/gst/fullpage.html?res=9906E5D7123CF932A35751C0A9669D8B63
Dan Paul, 85, a Leading First Amendment Lawyer	Dan Paul, a leading First Amendment and environmental lawyer who successfully argued a major press-freedom case before the United States Supreme Court, died Jan. 24 at his home in Miami. He was 85. The cause was Parkinson's disease, said a cousin, Barbara Hansen.	http://query.nytimes.com/gst/fullpage.html?res=9407E5DF1238F932A35751C0A9669D8B63
Louis R. Harlan, a Pulitzer Prize-Winning Historian, Is Dead at 87	Louis R. Harlan, whose definitive two-volume biography of Booker T. Washington convincingly embraced its subject's daunting complexities and ambiguities and won both the Bancroft Prize and the Pulitzer Prize, died on Jan. 22 in Lexington, Va. He was 87. The cause was liver failure, said his wife, Sadie.	http://query.nytimes.com/gst/fullpage.html?res=9C02E2D91530F932A35751C0A9669D8B63
James E. Cheek, 77; Led Howard University Amid Unrest	James E. Cheek, who as president of the historically black Howard University in Washington led it through two decades of expansion amid periods of campus unrest and competition from predominantly white institutions, died on Jan. 8 in Greensboro, N.C. He was 77. The cause was complications of coronary artery disease and chronic obstructive pulmonary disease, said his son, James Jr.	http://query.nytimes.com/gst/fullpage.html?res=9E03E6D7123CF932A05752C0A9669D8B63
Judi Chamberlin, 65, Advocate for Mental Health Patients	Judi Chamberlin, whose involuntary confinement in a mental hospital in the 1960s propelled her into a leading role in the movement to guarantee basic human rights to psychiatric patients, died on Jan. 16 at her home in Arlington, Mass. She was 65. The cause was pulmonary disease, said Martin Federman, her companion since 2006.	http://www.nytimes.com/2010/01/31/us/31chamberlin.html
Corrections	An obituary on Jan. 20 about George Jellinek, the former music director of the New York radio station WQXR, misstated his age at the time he left his native Hungary. He was 19, not 18.	http://www.nytimes.com/2010/01/30/obituaries/30corrections-07.html
Bobby Bragan, 92; Managed Three Teams	Bobby Bragan, a National League shortstop and catcher in the 1940s who became a protégé of Branch Rickey, went on to manage three major league teams and served as a baseball executive, died Thursday at his home in Fort Worth. He was 92. The cause was apparently a heart attack, said his daughter, Cissie Bragan Walden.	http://query.nytimes.com/gst/fullpage.html?res=9F03E7D71230F933A05752C0A9669D8B63
Corrections	An obituary on Thursday about the astrophysicist Andrew Lange, whose measurements of light left over from the Big Bang helped explain the shape and nature of the universe, misstated the given name of Dr. Lange&#8217;s father. It is Alfred, not Albert.	http://www.nytimes.com/2010/01/29/obituaries/29corrections-08.html
Zelda Rubinstein, 76, 'Poltergeist' Actress	Zelda Rubinstein, a 4-foot-3-inch character actress best known for playing the indomitable ghost-purging psychic in ''Poltergeist,'' died on Wednesday in Los Angeles. She was 76 and lived in Los Angeles. The cause was complications of a heart attack she had two months ago, her agent, Eric Stevens, said. No immediate family members survive.	http://query.nytimes.com/gst/fullpage.html?res=9B02E6DA133CF93AA15752C0A9669D8B63
Corrections	An obituary on Tuesday about the actor Pernell Roberts misstated the cause of death. His lawyer and friend Richard A. Stone said it was pancreatic cancer, not prostate cancer. The obituary also misstated the year Mr. Roberts&#8217;s son, Christopher, died. It was 1989, not 1991.	http://www.nytimes.com/2010/01/28/obituaries/28correx-10.html
David Sarkisyan, 62, Moscow Preservationist	David Sarkisyan, a former physiologist and film director who became famous as the director of the Shchusev State Museum of Architecture here and for his campaigns to preserve architectural monuments against rampant post-Soviet development, died on Jan. 7 in Munich, where he had been hospitalized. He was 62. The cause was lymphoma, said Joseph Backstein, the commissioner of the Moscow Biennale of Contemporary Art and a friend.	http://query.nytimes.com/gst/fullpage.html?res=9C04EFD9173BF934A15752C0A9669D8B63
James Mitchell, 89, Actor	James Mitchell, who for nearly three decades played the gruff patriarch Palmer Cortlandt on the ABC soap opera ''All My Children,'' died here on Friday. He was 89. The cause was chronic obstructive pulmonary disease complicated by pneumonia, said his partner, Albert Wolsky.	/data/daily/2010/01/27/184012.sgml
Corrections	Because of an editing error, an obituary on Saturday about Irwin Dambrot, the former City College basketball star, omitted a survivor. In addition to his sons, Stuart and Jonathan; his brother, Sidney; and three grandchildren, Mr. Dambrot is survived by a daughter, Donna.	http://www.nytimes.com/2010/01/26/obituaries/26correx-07.html
Judi Chamberlin, 65, Is Dead; Fought for Rights for Mental Health Patients	Judi Chamberlin, whose involuntary confinement in a mental hospital in the 1960s propelled her into a lifelong leading role in the movement to guarantee basic human rights to psychiatric patients, died on Jan. 16 at her home in Arlington, Mass. She was 65. The cause was pulmonary disease, said Martin Federman, her companion since 2006.	http://query.nytimes.com/gst/fullpage.html?res=950DE4DA163BF935A15752C0A9669D8B63
Corrections		http://www.nytimes.com/2010/01/25/obituaries/25correx-002.html
Earl Wild, Pianist and Composer Known As Champion of Romantics, Dies at 94	Earl Wild, an American pianist and composer who was renowned for his performances of the virtuoso showpieces of the grand Romantic tradition but whose enormous repertory included everything from Baroque works and Mozart concertos to contemporary scores, died on Saturday at his home in Palm Springs, Calif. He was 94. His companion of 38 years, Michael Rolland Davis, confirmed the death.	http://query.nytimes.com/gst/fullpage.html?res=9903EFDE1439F936A15752C0A9669D8B63
Jack Litman, 66, Lawyer for 'Preppy Killer'	Jack T. Litman, a lawyer known for his cerebral, cool and aggressive defense of notorious murder defendants and his ability to persuade juries to sympathize with crimes of passion over four decades, died at a Manhattan hospital on Saturday morning. He was 66. The cause was lymphoma, according to his sons, Benjamin and Sacha.	http://query.nytimes.com/gst/fullpage.html?res=9407EED81439F936A15752C0A9669D8B63
Laura Chapman Hruska, a Founder of Soho Press, Is Dead at 74	Laura Chapman Hruska, a founder and the editor in chief of Soho Press, an independent book publisher that specializes in literary fiction and exotic crime stories, died on Jan. 9 at her home in Manhattan. She was 74. The cause was cancer, said her husband, Alan Hruska.	http://query.nytimes.com/gst/fullpage.html?res=9807E0D81731F937A15752C0A9669D8B63
Hasib Sabbagh, 90, Co-Founder of a Big Middle East Builder	Hasib Sabbagh, a founder of the Consolidated Contractors Company International, one of the largest construction companies in the Middle East, died on Jan. 12 in Cleveland. He was 90. His death was announced by the company.	http://query.nytimes.com/gst/fullpage.html?res=9B04E0DE1630F937A15752C0A9669D8B63
Robben W. Fleming, 93, University President	Robben W. Fleming, who as president of the University of Michigan in the late 1960s and '70s steered it through a turbulent era of student protests, using his labor negotiator's skills to help defuse crises before they could turn violent, died Jan. 11 in Ann Arbor, Mich. He was 93. His son, James, confirmed the death. His father's health had been failing for some time, he said.	http://query.nytimes.com/gst/fullpage.html?res=9D02E5D61731F930A15752C0A9669D8B63
Thomas L. Petty, 76; Studied Oxygen Therapy	When Dr. Thomas L. Petty started his research into severe chronic lung disease in the mid-1960s, oxygen therapy was generally administered in hospitals and typically for only a short time. Lung disease experts believed that providing oxygen to pulmonary patients for extended periods would cause a buildup of carbon dioxide in their bloodstreams, making them sicker. But through clinical experiments, Dr. Petty, a pulmonologist, helped demonstrate that providing supplemental oxygen outside the hospital to patients with severe disease improved their energy levels and extended their lives.	http://query.nytimes.com/gst/fullpage.html?res=9C00E2DF1731F930A15752C0A9669D8B63
Harold Faber, 90, Times Reporter and Editor	Harold Faber, a retired reporter and editor at The New York Times whose work for the paper ranged from war reporting in Korea, sustaining a grave injury while doing so, to covering the regions north of New York City, died Jan. 7 at his home in Salisbury, Conn. He was 90. His wife, Doris, confirmed the death.	http://query.nytimes.com/gst/fullpage.html?res=980CE3DA143DF932A15752C0A9669D8B63
Edward H. Linde, 68, Real Estate Executive	Edward H. Linde, a founder of one of the largest real estate investment trusts in the nation -- and the behind-the-scenes partner of Mortimer B. Zuckerman -- died on Jan. 10 in Boston. He was 68 and lived in Weston, Mass. The cause was complications of pneumonia, said Arista Joyner, a spokeswoman for Boston Properties, the company Mr. Linde and Mr. Zuckerman started in 1970.	http://query.nytimes.com/gst/fullpage.html?res=9801E5D6143DF932A15752C0A9669D8B63
Bobby Charles, 71, Singer and Songwriter	Bobby Charles, a Louisiana singer and songwriter who wrote hits like Fats Domino's ''Walking to New Orleans,'' Bill Haley and the Comets' ''See You Later, Alligator'' and Clarence Frogman Henry's ''But I Do,'' died on Thursday at his home in Abbeville, La. He was 71. Mr. Charles, whose real name was Robert Charles Guidry, had diabetes and was in remission from kidney cancer, his publicist, Karen Johnson, said in confirming his death.	/data/daily/2010/01/19/080810.sgml
Ruth McBride Jordan, 88, a Son's Heroine	There were the quizzical looks, the dirty looks, the snide remarks and far worse when Ruth McBride Jordan walked down the street with a gaggle of her children in tow. Her son James, one of a dozen children from her two marriages, was often embarrassed, sometimes scared. Sometimes they had to endure the most despicable racial epithet. His mother, who was white, kept walking.	http://query.nytimes.com/gst/fullpage.html?res=940CEEDB1230F93BA25752C0A9669D8B63
Corrections	A picture caption in some copies last Sunday with an obituary about Freya von Moltke, a member of an anti-Nazi resistance group during World War II, misidentified the man shown. He was Field Marshal Helmuth von Moltke the Elder, the great-great-uncle of Mrs. Moltke&#8217;s husband; he was not Count Helmuth James von Moltke, her husband and a leader of the resistance.	http://www.nytimes.com/2010/01/17/obituaries/17cxns-05.html
Ed Beach, 86, Sonorous Host Of 'Just Jazz' Radio Program	Ed Beach, the host of a popular jazz radio show in the 1960s and '70s, who attracted listeners in New York and elsewhere with his sonorous voice, eclectic taste, vast erudition and pleasurably irascible temperament, died on Dec. 25 in Eugene, Ore. He was 86 and lived in Eugene. Mr. Beach died of natural causes, his son, Mark, said.	http://query.nytimes.com/gst/fullpage.html?res=9902E6DD1431F934A25752C0A9669D8B63
Corrections	An obituary on Jan. 6 about the abstract artist Kenneth Noland omitted a former wife, Peggy Schiffer. (His wife, Paige Rense, survives him.).	http://www.nytimes.com/2010/01/16/obituaries/16corrections-05.html
Dennis Stock, Photographer, Dies at 81	Dennis Stock, a photographer whose intimate and evocative portraits captured the essence of jazz performance and helped shape James Dean's moody public persona, died Monday in Sarasota, Fla. He was 81. The cause was colon cancer, said the Magnum Photos cooperative, of which Mr. Stock had been a member and mainstay for six decades. Mr. Stock and his wife, the author Susan Richards, divided their time between Sarasota and Bearsville, N.Y.	http://query.nytimes.com/gst/fullpage.html?res=9505E0DC153EF935A25752C0A9669D8B63
Art Bartlett, 76; Founded Real Estate Giant	Art Bartlett, a founder of Century 21, the real estate franchising giant whose brand name eventually appeared on ''For Sale'' signs on lawns throughout the country and even abroad, died on Dec. 31 at his home in Coronado, Calif. He was 76. The cause was complications of Alzheimer's disease, his daughter, Stacy Bartlett Renshaw, said. Mr. Bartlett and his business partner, Marshall Fisher, were groundbreakers in the residential real estate industry -- among the first to enable hundreds, and later thousands, of brokers operating from their own offices to compete with the regional and national chains that began emerging in the late 1960s.	http://query.nytimes.com/gst/fullpage.html?res=950CE1D9143EF935A25752C0A9669D8B63
Corrections	An obituary on Monday about Art Clokey, the animator who created Gumby, using information from his production company, misstated the year he made the animated film &#8220;Gumbasia.&#8221; It was 1953, not 1955. The obituary also misidentified the materials used to make the title characters of the animated series &#8220;Davey and Goliath,&#8221; which Mr. Clokey produced with his wife, Ruth. The characters were puppets made of foam and other materials; they were not made of clay.	http://www.nytimes.com/2010/01/15/obituaries/15corrections-05.html
Teddy Pendergrass, Seductive Soul Singer With Roots in Gospel Music, Dies at 59	Teddy Pendergrass, the Philadelphia soul singer whose husky, potent baritone was one definition of R&B seduction in the 1970s but whose career was transformed in 1982 when he was severely paralyzed in an auto accident, died on Wednesday night in Bryn Mawr, Pa. He was 59. His death was confirmed by his publicist, Lisa Barbaris, who said Mr. Pendergrass had been treated for colon cancer since August at Bryn Mawr Hospital and had suffered many complications.	http://query.nytimes.com/gst/fullpage.html?res=9C0DE3D7143CF936A25752C0A9669D8B63
Ray Solomonoff, 83; Made Machines Think	As a child Ray Solomonoff developed what would become a lifelong passion for mathematical theorems, and as a teenager he became captivated with the idea of creating machines that could learn and ultimately think. In 1952 he met Marvin Minsky, a cognitive scientist who was also exploring the idea of machine learning, and John McCarthy, a young mathematician. And within four years, they and seven other scientists, as part of the original Dartmouth Summer Research Project, had founded a new field and given it a name: artificial intelligence.	http://query.nytimes.com/gst/fullpage.html?res=9C05E2DD123BF930A25752C0A9669D8B63
Shirley Rich, 87, a Star Among Casting Directors	Shirley Rich, widely regarded as a star among New York casting directors, who for half a century scoured the country for little-known actors -- little-known actors with names like Judd Hirsch, Sean Penn and Tom Cruise -- to flesh out a spate of Broadway plays and Hollywood films, died on Dec. 28 in Greenwich, Conn. She was 87 and lived in Rye, N.Y. Ms. Rich, who was known in private life as Shirley Rich Krohn, died of natural causes, her son, Steven Krohn, said.	http://query.nytimes.com/gst/fullpage.html?res=9B0CE3DD123BF930A25752C0A9669D8B63
Corrections	Because of an editing error, an obituary on Saturday about Catherine Biden, the mother of Vice President Joseph R. Biden, misstated Mr. Biden&#8217;s age during his first campaign for the United States Senate. He was 29, not 30. (By the time Mr. Biden was sworn in as a senator in January 1973, he had turned 30, the minimum age required for the office.).	http://www.nytimes.com/2010/01/12/obituaries/12correx-10.html
David Gerber, Award-Winning Television Producer, Dies at 86	David Gerber, an Emmy- and Peabody Award-winning television producer who brought forward-thinking series like ''Police Story'' and ''Police Woman'' to prime time in the 1970s and produced more than 50 television films and mini-series during a four-decade career, died on Jan. 2 in Los Angeles. He was 86 and lived in Los Angeles. The cause was heart failure, his publicist, Jeff Sanderson, said.	http://query.nytimes.com/gst/fullpage.html?res=9F00E0DB1739F931A25752C0A9669D8B63
Corrections	An obituary on Friday about the fashion designer and museum curator Charles Kleibacker misidentified the Paris atelier where, Mr. Kleibacker said, in the 1950s he realized he wanted to become a designer. It was Christian Dior&#8217;s &#151; not that of Yves Saint Laurent, who did not start his own atelier until 1962.	http://www.nytimes.com/2010/01/11/obituaries/11correx-04.html
Herbert Spiegel, 95; Popularized Hypnosis	Dr. Herbert Spiegel treated pain, anxiety and addictions by putting people into a trance. Broadway actors sought his help to overcome stage fright, singers to quit smoking, politicians to overcome fear of flying. For years he had a regular table at Elaine's, as well as his own place on the national stage. A New York psychiatrist, Dr. Spiegel, who died on Dec. 15 at the age of 95, was far and away the country's most visible and persuasive advocate for therapeutic hypnosis, having established it as a mainstream medical technique.	http://query.nytimes.com/gst/fullpage.html?res=940CE4DD1031F932A25752C0A9669D8B63
Corrections	An obituary last Sunday about the comedian Jean Carroll misstated her date of birth. It was Jan. 7, 1911, not Jan. 6. The obituary also erroneously attributed an accomplishment to her. It was another Jean Carroll who wrote for the radio soap opera &#8220;Our Gal Sunday&#8221; in the 1940s and 1950s.	http://www.nytimes.com/2010/01/10/obituaries/10cxns-09.html
William Tuohy, 83, Pulitzer Winner	William Tuohy, a foreign correspondent who was awarded a Pulitzer Prize for his coverage of the Vietnam War for The Los Angeles Times, died on Dec. 31. He was 83. He died after open-heart surgery at a Santa Monica hospital, said his stepson, Adam Wheeler.	http://query.nytimes.com/gst/fullpage.html?res=9D04EFDF133FF93AA35752C0A9669D8B63
Sandro, 64, Argentine Pop Singer	Sandro, the Argentine singer whose gyrating pelvis and romantic ballads brought comparisons to Elvis Presley, died Monday in Mendoza, Argentina. He was 64. The cause was complications of heart and lung transplant surgery, said Dr. Claudio Burgos of the Italian Hospital, where Sandro died.	http://www.nytimes.com/2010/01/08/arts/music/08sandro.html
Bishop Yao Liang Dies at 87; Endured China's Wrath	Leon Yao Liang, a Roman Catholic bishop who spent 28 years in Chinese prisons during Mao's rule for his refusal to renounce his allegiance to the Vatican, died on Dec. 30 in Xiwanzi, a town in north China's Hebei Province. Bishop Yao was 87 and had been ill with a severe cold for about two weeks before his death, according to Song Feng, the president of the Catholic Association of Xiwanzi Church.	http://www.nytimes.com/2010/01/08/world/asia/08yao.html
Corrections	An obituary on Wednesday about the abstract artist Kenneth Noland misstated the surname of an art critic who wrote a monograph on him. She is Karen Wilkin, not Wilkins.	http://www.nytimes.com/2010/01/07/obituaries/07correx-05.html
Willie Mitchell, Soul Producer, Dies at 81	Willie Mitchell, who shaped the elegant yet gritty sound of Al Green, Ann Peebles and other stars of soul music as the house producer at Hi Records in the 1960s and '70s, died on Tuesday in Memphis, where he lived. He was 81. The cause was cardiac arrest, his son Lawrence said.	http://query.nytimes.com/gst/fullpage.html?res=9801E3D8113BF934A35752C0A9669D8B63
In Remembrance: Vivid Personalities of a Decade	The widely known may be people we never knew, but their deaths can feel personal and compel us to take measure of what has slipped from our own lives.	http://www.nytimes.com/2009/12/31/obituaries/31decade.html
Corrections	An obituary on Dec. 7 about James F. Brown, the Radio Free Europe director who played a behind-the-scenes role in the rise of the Solidarity movement in Poland, misstated the year Radio Free Europe began broadcasting. It was 1950, not 1951.	http://www.nytimes.com/2009/12/30/obituaries/30correx-10.html
David Levine, Political Caricaturist With Wit and Bite, Is Dead at 83	David Levine, whose macro-headed, somberly expressive, astringently probing and hardly ever flattering caricatures of intellectuals and athletes, politicians and potentates were the visual trademark of The New York Review of Books for nearly half a century, died Tuesday in Manhattan. He was 83 and lived in Brooklyn. His death, at New York Presbyterian Hospital, was caused by prostate cancer and a subsequent combination of illnesses, his wife, Kathy Hayes, said.	http://query.nytimes.com/gst/fullpage.html?res=9C05E2DD123BF933A05751C1A96F9C8B63
Matt Turney, 84, Martha Graham Dancer	Matt Turney, a principal dancer with the Martha Graham Dance Company in the 1950s, '60s and '70s, died on Dec. 20 in Poughkeepsie, N.Y. She was 84 and lived in Poughkeepsie. The cause was Parkinson's disease, said Mary Hinkson, a longtime friend and colleague.	http://query.nytimes.com/gst/fullpage.html?res=9404EED9153BF933A05751C1A96F9C8B63
Corrections	Because of an editing error, an obituary on Saturday about the educator John H. Fischer misstated the date of his death. It was Friday, Dec. 18 &#151; not Friday, Dec. 25.	http://www.nytimes.com/2009/12/29/obituaries/29corrections-07.html
Morris Lasker Dies at 92; Made City Clean Its Jails	Morris E. Lasker, a federal judge in New York and Massachusetts for four decades who struck down squalid, often brutal conditions in New York City jails and upheld prisoners' rights perhaps more than any other jurist of his era, died Friday in Cambridge, Mass. He was 92 and had homes in Cambridge and Chilmark, Mass. The cause was cancer, his son Timothy said.	http://query.nytimes.com/gst/fullpage.html?res=9901EFD71039F93AA15751C1A96F9C8B63
Matt Turney, Longtime Dancer With Martha Graham, Dies at 84	Matt Turney, a principal dancer with the Martha Graham Dance Company in the 1950s, '60s and '70s, died on Dec. 20 in Poughkeepsie, N.Y. She was 84 and lived in Poughkeepsie. The cause was Parkinson's disease, said Mary Hinkson, a longtime friend and colleague.	http://query.nytimes.com/gst/fullpage.html?res=9805E1D71F39F93AA15751C1A96F9C8B63
Bob Willoughby, Portraitist Of the Stars, Is Dead at 82	Bob Willoughby, whose photographs, taken on location, of Audrey Hepburn, Frank Sinatra, Dustin Hoffman and other stars brought a new intimacy and spontaneity to the Hollywood portrait, died on Dec. 18 at his home in Vence, in the South of France. He was 82. The cause was cancer, said his son Christopher.	http://query.nytimes.com/gst/fullpage.html?res=9804EFD91F39F93AA15751C1A96F9C8B63
Tim Costello Dies at 64; Trucker and Labor Leader	Tim Costello, a truck driver who became a labor advocate and theorist, the co-author of four books and the founder of an organization that fought globalization, died Dec. 4 at his home in Cambridge, Mass. He was 64. The cause was pancreatic cancer, said his brother, Sean.	http://query.nytimes.com/gst/fullpage.html?res=9C06E5DB1131F934A15751C1A96F9C8B63
Mary Curtis-Verna, 88, Opera's Pinch-Hitter	Mary Curtis-Verna, a Metropolitan Opera soprano of the 1950s and '60s who became famous for stepping into the roles of ailing, stranded or otherwise indisposed divas, often on only a few hours' notice, died on Dec. 4 at her home in Seattle. She was 88. The cause was complications of a broken hip, said her executor, Dwyla Donohue. At her death, Ms. Curtis-Verna was emeritus professor of music at the University of Washington, where she had taught from 1969 until her retirement in 1991.	http://query.nytimes.com/gst/fullpage.html?res=9E02E3D91431F934A15751C1A96F9C8B63
Corrections	An obituary on Dec. 17 about Roy E. Disney, who helped revitalize the famed animation division of the company founded by his uncle, Walt Disney, referred incompletely to the release of &#8220;Fantasia,&#8221; noted for it use of animation to interpret classical music. It was considered a &#8220;groundbreaking 1942 film&#8221; in the sense that it was released nationally that year. But a longer version was shown in a special engagement in 1940 in New York and again in 1941 in Los Angeles and a few other cities.	http://www.nytimes.com/2009/12/25/obituaries/25corrections-06.html
Corrections	An obituary by The Associated Press on Wednesday about the actress Connie Hines, a co-star of the television series &#8220;Mister Ed,&#8221; and its headline, misstated her age. She was 78, not 79.	http://www.nytimes.com/2009/12/25/obituaries/25corrections-07.html
Corrections	An obituary last Thursday about Yegor T. Gaidar, the first finance minister of post-Soviet Russia, referred imprecisely to his family history. Both of his grandfathers &#151; not a grandfather and a great-grandfather &#151; were authors of children&#8217;s stories and fairy tales.	http://www.nytimes.com/2009/12/24/obituaries/24corrections-07.html
Michael Ryan, 71, Times Lawyer and Executive	Michael E. Ryan, a former senior vice president and corporate counsel for The New York Times who rose from office boy to help steer the company to public ownership in 1969, died on Dec. 17 in Queens, N.Y. He was 71 and lived in Forest Hills, Queens. The cause was cardiac arrest, his wife, Ellen, said.	http://query.nytimes.com/gst/fullpage.html?res=990DE1D8113CF937A15751C1A96F9C8B63
Corrections	An obituary on Dec. 15 about the actor Val Avery misidentified the character he played in the movie &#8220;The Pope of Greenwich Village.&#8221; He was a Mafia henchman, not a Mafia godfather.	http://www.nytimes.com/2009/12/23/obituaries/23corrections-10.html
Robin Wood, Critic and Hitchcock Fan, Dies at 78	Robin Wood, a film critic who published the first serious work in English on Alfred Hitchcock and who applied formal rigor and moral seriousness in his book-length appraisals of Howard Hawks, Arthur Penn, Ingmar Bergman and other directors, died on Friday at his home in Toronto. He was 78. The cause was complications of leukemia, said Richard Lippe, his longtime partner.	http://query.nytimes.com/gst/fullpage.html?res=9A00E0DF173DF930A15751C1A96F9C8B63
Howard W. Johnson, 87, M.I.T. President	Howard W. Johnson, who as president of the Massachusetts Institute of Technology brought a degree of calm and conciliation to the campus at the height of the Vietnam War protests, died Dec. 12 at his home in Lexington, Mass. He was 87. He died after a long illness, his son Stephen said.	http://query.nytimes.com/gst/fullpage.html?res=9501E3D8103BF931A15751C1A96F9C8B63
Peter Forakis, 82, a Sculptor of Geometric Forms	Peter Forakis, a sculptor of geometric forms and a founder of Park Place, a dynamic New York artists' cooperative gallery of the 1960s, died on Nov. 26 in Petaluma, Calif. He was 82 and lived in Petaluma. His death was announced by the Togonon Gallery in San Francisco, which has represented him since 2007.	http://www.nytimes.com/2009/12/20/arts/design/20forakis.html
F. William McCalpin, Champion of Legal Aid to Poor, Dies at 88	F. William McCalpin, one of the earliest advocates and most vocal defenders of the Legal Services Corporation, a federal program that has provided legal aid to millions of poor people, died Dec. 9 at his home in St. Louis. He was 88. The cause was complications from a fall, his son William said.	http://www.nytimes.com/2009/12/20/us/politics/20mccalpin.html
Corrections	An obituary on Friday about the actress Jennifer Jones misstated the surname of the director of &#8220;Cluny Brown,&#8221; one of the films in which she starred. He was Ernst Lubitsch, not Lubisch.	http://www.nytimes.com/2009/12/19/obituaries/19corrections-04.html
Corrections	An obituary on Dec. 11 about Thomas Hoving, the former director of the Metropolitan Museum of Art, whose ancestor Samuel Osgood served as postmaster general of the United States, referred imprecisely to the history of that position. While Osgood was the first postmaster general of the United States under the government created by the Constitution, Benjamin Franklin was appointed postmaster general by the Continental Congress in 1775 and continued in the post for several months after the Declaration of Independence, making him the first postmaster general of the United States, according to the official history of the United States Postal Service.	http://www.nytimes.com/2009/12/19/obituaries/19corrections-03.html
James Rossant, Architect and Planner, Dies at 81	James S. Rossant, an architect who helped design the planned city of Reston, Va., and developed the 1966 master plan for lower Manhattan that led to the building of Battery Park City, died Tuesday at his home near Condeau in Normandy, France. He was 81. The cause was complications of leukemia, his son, Tomas, said.	http://www.nytimes.com/2009/12/19/arts/design/19rossant.html
Amin el-Hafez, Baathist Leader Of Syria in 1960s	(Agence France-Presse) -- Amin el-Hafez, the Syrian leader who led the Baathist government of the mid-1960s, died Thursday in Aleppo, Syria. Reports of his age differ, but he was believed to be in his late 80s. His death was announced by SANA, the official Syrian news agency.	http://www.nytimes.com/2009/12/19/world/middleeast/19hafez.html
Margaret B. Young, 88, Writer Of Children's Books on Blacks	Margaret B. Young, a writer and educator who was the widow of the civil rights leader Whitney M. Young Jr., died on Dec. 5 at her home in Denver. She was 88. The cause was complications of cancer, her daughter Marcia Young Cantarella said.	http://query.nytimes.com/gst/fullpage.html?res=9C02E1D71530F93AA25751C1A96F9C8B63
Yvonne King Burch, 89, Singer And Member of the King Sisters	Yvonne King Burch, who gained early fame as one of the singing King Sisters in the big-band era and later brought her extended musical clan into show business as the King Family, died on Sunday in Santa Barbara, Calif. She was 89. She died after being injured in a fall, said Tina Cole, her daughter.	http://www.nytimes.com/2009/12/19/arts/music/19burch.html
Arthur Cores, 52, a Founder Of the Boston Market Chain	Arthur Cores, who went from making sandwiches at his father's deli when he was barely more than a toddler to become a founder of the restaurant that eventually became the Boston Market chain, died Wednesday at his home in Miami Beach. He was 52. The cause was esophageal cancer, his sister, Michelle Cores Crowley, said.	http://www.nytimes.com/2009/12/19/business/19cores.html
